PLAYER_ID,points,games,games_started,minutes,field_goals_made,field_goals_attempted,field_goal_percentage,three_point_made,three_point_attempted,three_point_percentage,free_throws_made,free_throws_attempted,free_throw_percentage,offensive_rebounds,defensive_rebounds,rebounds,assists,steals,blocks,turnovers,personal_fouls,PLAYER_NAME,ppg,mpg,fgm_pg,fga_pg,fg3m_pg,fg3a_pg,ftm_pg,fta_pg,oreb_pg,dreb_pg,reb_pg,ast_pg,stl_pg,blk_pg,tov_pg,pf_pg,efficiency,ts_pct,ast_to_tov,per,ws,bpm,vorp
1631093,2018,128,111,3811.0,694,1620,0.4315,203,582,0.35050000000000003,427,574,0.743,140,341,481,587,99,48,368,393,Jaden Ivey,15.765625,29.7734375,5.421875,12.65625,1.5859375,4.546875,3.3359375,4.484375,1.09375,2.6640625,3.7578125,4.5859375,0.7734375,0.375,2.875,3.0703125,1792,0.5388345366770624,1.5951086956521738,14.0,2.278,10.5,5.809451219512195
1631094,2729,129,129,4416.0,939,2131,0.4415,172,524,0.33099999999999996,679,941,0.719,147,738,885,565,118,70,369,274,Paolo Banchero,21.155038759689923,34.23255813953488,7.27906976744186,16.51937984496124,1.3333333333333333,4.062015503875969,5.263565891472868,7.294573643410852,1.1395348837209303,5.72093023255814,6.8604651162790695,4.37984496124031,0.9147286821705426,0.5426356589147286,2.86046511627907,2.124031007751938,2544,0.536140885801402,1.5311653116531165,19.72093023255814,3.433,16.22093023255814,9.81263754963131
1631095,1724,132,132,4145.0,626,1469,0.431,210,641,0.3335,262,329,0.7995,230,799,1029,181,80,112,171,368,Jabari Smith Jr.,13.06060606060606,31.401515151515152,4.742424242424242,11.128787878787879,1.5909090909090908,4.856060606060606,1.9848484848484849,2.492424242424242,1.7424242424242424,6.053030303030303,7.795454545454546,1.371212121212121,0.6060606060606061,0.8484848484848485,1.2954545454545454,2.787878787878788,2045,0.5341562561967083,1.0584795321637428,15.492424242424242,2.774,11.992424242424242,7.072999815225426
1631096,992,58,58,1747.0,374,690,0.542,101,252,0.401,143,184,0.777,92,358,450,156,40,154,98,150,Chet Holmgren,17.103448275862068,30.120689655172413,6.448275862068965,11.89655172413793,1.7413793103448276,4.344827586206897,2.4655172413793105,3.1724137931034484,1.5862068965517242,6.172413793103448,7.758620689655173,2.689655172413793,0.6896551724137931,2.6551724137931036,1.6896551724137931,2.586206896551724,1337,0.6433537407907025,1.5918367346938775,23.051724137931036,1.538,19.551724137931036,4.591568544995795
1631097,2097,133,35,3654.0,690,1563,0.4435,173,503,0.35050000000000003,544,658,0.826,144,399,543,229,82,25,244,268,Bennedict Mathurin,15.766917293233083,27.473684210526315,5.18796992481203,11.75187969924812,1.300751879699248,3.781954887218045,4.090225563909774,4.947368421052632,1.0827067669172932,3.0,4.082706766917293,1.7218045112781954,0.6165413533834586,0.18796992481203006,1.8345864661654134,2.0150375939849625,1745,0.5659857923261288,0.9385245901639344,13.1203007518797,2.503,9.6203007518797,5.178119383825417
1631098,223,55,5,665.0,93,245,0.3755,19,82,0.20500000000000002,18,36,0.48150000000000004,21,78,99,37,19,10,24,72,Johnny Davis,4.054545454545455,12.090909090909092,1.690909090909091,4.454545454545454,0.34545454545454546,1.490909090909091,0.32727272727272727,0.6545454545454545,0.38181818181818183,1.4181818181818182,1.8,0.6727272727272727,0.34545454545454546,0.18181818181818182,0.43636363636363634,1.309090909090909,194,0.42746511271277415,1.5416666666666667,3.5272727272727273,0.327,0.027272727272727337,0.1644068736141907
1631099,1771,133,131,4114.0,656,1431,0.459,326,830,0.388,133,168,0.7905,155,497,652,185,119,76,107,305,Keegan Murray,13.31578947368421,30.93233082706767,4.932330827067669,10.759398496240602,2.4511278195488724,6.2406015037593985,1.0,1.263157894736842,1.1654135338345866,3.736842105263158,4.902255639097745,1.3909774436090225,0.8947368421052632,0.5714285714285714,0.8045112781954887,2.293233082706767,1886,0.5884033702788187,1.7289719626168225,14.180451127819548,2.511,10.680451127819548,6.361875114615808
1631100,676,90,12,1534.0,261,578,0.377,110,292,0.3315,44,49,0.9470000000000001,39,128,167,77,43,13,48,93,AJ Griffin,7.511111111111111,17.044444444444444,2.9,6.4222222222222225,1.2222222222222223,3.2444444444444445,0.4888888888888889,0.5444444444444444,0.43333333333333335,1.4222222222222223,1.8555555555555556,0.8555555555555555,0.4777777777777778,0.14444444444444443,0.5333333333333333,1.0333333333333334,606,0.5637467476149176,1.6041666666666667,6.733333333333333,0.851,3.2333333333333334,0.9790162601626016
1631101,1299,112,40,2838.0,482,1082,0.439,162,463,0.34650000000000003,173,224,0.7689999999999999,105,291,396,188,66,36,155,224,Shaedon Sharpe,11.598214285714286,25.339285714285715,4.303571428571429,9.660714285714286,1.4464285714285714,4.133928571428571,1.5446428571428572,2.0,0.9375,2.5982142857142856,3.5357142857142856,1.6785714285714286,0.5892857142857143,0.32142857142857145,1.3839285714285714,2.0,1179,0.5501626346818459,1.2129032258064516,10.526785714285714,1.642,7.0267857142857135,3.1241485191637626
1631102,148,36,2,454.0,59,167,0.253,20,83,0.2855,10,18,0.278,2,44,46,48,17,2,16,29,TyTy Washington Jr.,4.111111111111111,12.61111111111111,1.6388888888888888,4.638888888888889,0.5555555555555556,2.3055555555555554,0.2777777777777778,0.5,0.05555555555555555,1.2222222222222223,1.2777777777777777,1.3333333333333333,0.4722222222222222,0.05555555555555555,0.4444444444444444,0.8055555555555556,129,0.4230505373885205,3.0,3.5833333333333335,0.197,0.08333333333333348,0.11534552845528456
1631103,1123,120,53,2646.0,449,1031,0.4345,133,426,0.3145,92,106,0.8865,47,241,288,243,53,13,135,179,Malaki Branham,9.358333333333333,22.05,3.7416666666666667,8.591666666666667,1.1083333333333334,3.55,0.7666666666666667,0.8833333333333333,0.39166666666666666,2.0083333333333333,2.4,2.025,0.44166666666666665,0.10833333333333334,1.125,1.4916666666666667,989,0.5210459893842099,1.8,8.241666666666667,1.342,4.741666666666667,2.1754207317073173
1631104,335,75,2,1169.0,129,337,0.4065,24,81,0.2615,53,88,0.6025,23,104,127,197,44,9,94,123,Blake Wesley,4.466666666666667,15.586666666666666,1.72,4.493333333333333,0.32,1.08,0.7066666666666667,1.1733333333333333,0.30666666666666664,1.3866666666666667,1.6933333333333334,2.6266666666666665,0.5866666666666667,0.12,1.2533333333333334,1.64,375,0.44581071010326834,2.095744680851064,5.0,0.421,1.5,0.49896341463414634
